id_municipio_ibge;nome_municipio;populacao_municipio;id_foro;nome_foro;total_varas_foro;entrancia;endereco_sede;latitude;longitude;id_cj;nome_cj;id_raj;nome_raj;populacao_foro;qt_cidades_foro;cidades_no_foro;qt_cidades_cj;cidades_na_cj;unidades;total_varas_municipio;varas_municipio;varas_foro
3548807;São Caetano do Sul;165655;3548807;São Caetano do Sul;10;Entrância Final;Praça Doutor Joviano Pacheco de Aguirre , s/nº - Jardim São Caetano, 09581-540;-23.62613748566025;-46.566046489799426;3;3ª Santo André;1;1ª Grande São Paulo;165655;1;São Caetano do Sul;5;Mauá, Ribeirão Pires, Rio Grande da Serra, Santo André, São Caetano do Sul;Fórum São Caetano do Sul I, Fórum São Caetano do Sul II - (CEJUSC);10;1ª Vara Criminal e de Crimes contra Crianças e Adolescentes, 1ª Vara Cível, 2ª Vara Criminal e de Crimes contra a Vida, 2ª Vara Cível, 3ª Vara Cível, 4ª Vara Cível, 5ª Vara Cível, 6ª Vara Cível, Ofício do Juizado Especial Cível, Vara do Juizado Especial Cível;1ª Vara Criminal e de Crimes contra Crianças e Adolescentes, 1ª Vara Cível, 2ª Vara Criminal e de Crimes contra a Vida, 2ª Vara Cível, 3ª Vara Cível, 4ª Vara Cível, 5ª Vara Cível, 6ª Vara Cível, Ofício do Juizado Especial Cível, Vara do Juizado Especial Cível
3548906;São Carlos;254857;3548906;São Carlos;12;Entrância Final;Rua Conde do Pinhal , 2061 - Centro, 13560-648;-21.91888050480972;-47.86716700640671;12;12ª São Carlos;6;6ª Ribeirão Preto;254857;1;São Carlos;7;Boa Esperança do Sul, Descalvado, Dourado, Ibaté, Ribeirão Bonito, São Carlos, Trabiju;Fórum São Carlos (desativado), Fórum São Carlos I - (Criminal), Fórum São Carlos II - (Civel), Fórum São Carlos III - (CEJUSC);12;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Criminal, 3ª Vara Cível, 4ª Vara Cível, 5ª Vara Cível, Juizado Especial Cível, Ofício/Vara da Fazenda Pública, Vara da Fazenda Pública, Vara do Juizado Especial Cível;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Criminal, 3ª Vara Cível, 4ª Vara Cível, 5ª Vara Cível, Juizado Especial Cível, Ofício/Vara da Fazenda Pública, Vara da Fazenda Pública, Vara do Juizado Especial Cível
3549003;São Francisco;2602;3535200;Palmeira d'Oeste;3;Entrância Inicial;Rua XV de Novembro , 48-71 - centro, 15720-000;-20.438958786474778;-50.74877216380056;55;55ª Jales;2;2ª Araçatuba;17451;4;Aparecida d'Oeste, Marinópolis, Palmeira d'Oeste, São Francisco;23;Aparecida d'Oeste, Aspásia, Auriflama, Dirce Reis, Guzolândia, Jales, Marinópolis, Mesópolis, Nova Canaã Paulista, Palmeira d'Oeste, Paranapuã, Pontalinda, Rubinéia, Santa Albertina, Santa Clara d'Oeste, Santa Fé do Sul, Santa Rita d'Oeste, Santa Salete, Santana da Ponte Pensa, São Francisco, Três Fronteiras, Urânia, Vitória Brasil;;0;;Juizado Especial Cível, Juizado Informal de Conciliação, Vara Judicial
3549102;São João da Boa Vista;92547;3549102;São João da Boa Vista;6;Entrância Final;Rua RIACHUELO , 571 - Centro, 13870234;-21.97799265338561;-46.80219487056586;50;50ª São João da Boa Vista;4;4ª Campinas;99916;2;São João da Boa Vista, Águas da Prata;6;Aguaí, Espírito Santo do Pinhal, Santo Antônio do Jardim, São João da Boa Vista, Vargem Grande do Sul, Águas da Prata;Cartório Anexo do Juizado Especial Cível - UNIFEOB., Fórum I Dr. Plínio Barreto;6;1ª Vara Cível, 2ª Vara Cível, 3ª Vara Cível, Ofício do Juizado Especial Cível e Criminal, Vara Criminal, Vara do Juizado Especial Cível e Criminal;1ª Vara Cível, 2ª Vara Cível, 3ª Vara Cível, Ofício do Juizado Especial Cível e Criminal, Vara Criminal, Vara do Juizado Especial Cível e Criminal
3549201;São João das Duas Pontes;2580;3515202;Estrela dOeste;2;Entrância Inicial;Rua Minas Gerais , s/n - centro, 15650-000;-20.265760715088682;-50.411468747306685;18;18ª Fernandópolis;8;8ª São José do Rio Preto;20000;5;Dolcinópolis, Estrela dOeste, Populina, São João das Duas Pontes, Turmalina;15;Dolcinópolis, Estrela dOeste, Fernandópolis, General Salgado, Guarani d'Oeste, Indiaporã, Macedônia, Meridiano, Nova Castilho, Ouroeste, Pedranópolis, Populina, São João das Duas Pontes, São João de Iracema, Turmalina;;0;;Juizado Especial Cível, Vara Judicial
3549250;São João de Iracema;1846;3516903;General Salgado;2;Entrância Inicial;Rua Azílio Antonio do Prado , 991 - centro, 15300-000;-20.63827402625233;-50.415780544539686;18;18ª Fernandópolis;8;8ª São José do Rio Preto;13220;3;General Salgado, Nova Castilho, São João de Iracema;15;Dolcinópolis, Estrela dOeste, Fernandópolis, General Salgado, Guarani d'Oeste, Indiaporã, Macedônia, Meridiano, Nova Castilho, Ouroeste, Pedranópolis, Populina, São João das Duas Pontes, São João de Iracema, Turmalina;;0;;Juizado Especial Cível, Vara Judicial
3549300;São João do Pau d'Alho;2242;3555109;Tupi Paulista;3;Entrância Inicial;Rua Tiradentes , 877 - centro, 17930-000;-21.390389526994984;-51.5872020682559;29;29ª Dracena;5;5ª Presidente Prudente;24474;4;Monte Castelo, Nova Guataporanga, São João do Pau d'Alho, Tupi Paulista;13;Dracena, Flora Rica, Irapuru, Junqueirópolis, Monte Castelo, Nova Guataporanga, Ouro Verde, Pacaembu, Panorama, Paulicéia, Santa Mercedes, São João do Pau d'Alho, Tupi Paulista;;0;;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível
3549409;São Joaquim da Barra;48558;3549409;São Joaquim da Barra;3;Entrância Inicial;Travessa Cleiton Zanini , 300 - Jardim Canadá, 14600-000;-20.55051834021338;-47.93855014054435;40;40ª Ituverava;6;6ª Ribeirão Preto;48558;1;São Joaquim da Barra;8;Aramina, Buritizal, Guará, Igarapava, Ipuã, Ituverava, Miguelópolis, São Joaquim da Barra;Fórum São Joaquim da Barra I, Fórum São Joaquim da Barra II [desativado], Fórum São Joaquim da Barra III - (Setor Técnico) [desativado], Juizado Especial Cível e Criminal  de São Joaquim da Barra [desativado];3;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível
3549508;São José da Bela Vista;7626;3516200;Franca;0;Entrância Final;Av. Presidente Vargas , 2.650 - Jardim Dr. Antonio Petraglia, 14402-000;-20.555235123799015;-47.381119878587675;38;38ª Franca;6;6ª Ribeirão Preto;380446;5;Cristais Paulista, Franca, Restinga, Ribeirão Corrente, São José da Bela Vista;10;Cristais Paulista, Franca, Itirapuã, Jeriquara, Patrocínio Paulista, Pedregulho, Restinga, Ribeirão Corrente, Rifaina, São José da Bela Vista;;0;;
3549607;São José do Barreiro;3853;3504909;Bananal;2;Entrância Inicial;Praça Rubião Jr. 305 , 305 - Centro, 12850-000;-22.733833474129572;-44.334507607857255;48;48ª Guaratinguetá;9;9ª São José dos Campos;16152;3;Arapeí, Bananal, São José do Barreiro;17;Aparecida, Arapeí, Areias, Bananal, Cachoeira Paulista, Canas, Cruzeiro, Cunha, Guaratinguetá, Lavrinhas, Lorena, Piquete, Potim, Queluz, Roseira, Silveiras, São José do Barreiro;;0;;Juizado Especial Cível, Vara Judicial
3549706;São José do Rio Pardo;52205;3549706;São José do Rio Pardo;3;Entrância Inicial;Praça dos Três Poderes , 03 - Centro, 13720-000;-21.603697704038993;-46.87952384655167;43;43ª Casa Branca;6;6ª Ribeirão Preto;52205;1;São José do Rio Pardo;10;Caconde, Casa Branca, Divinolândia, Itobi, Mococa, Santa Cruz das Palmeiras, São José do Rio Pardo, São Sebastião da Grama, Tambaú, Tapiratiba;Fórum Jovino de Syllos - São José do Rio Pardo -;3;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível
3549805;São José do Rio Preto;480393;3549805;São José do Rio Preto;7;Entrância Final;Rua Marechal Deodoro da Fonseca , 3036 - Centro, 15010-902;-20.7972300873495;-49.35810215162149;16;16ª São José do Rio Preto;8;8ª São José do Rio Preto;559137;6;Bady Bassitt, Cedral, Guapiaçu, Ipiguá, São José do Rio Preto, Uchoa;33;Adolfo, Américo de Campos, Bady Bassitt, Bálsamo, Cedral, Cosmorama, Guapiaçu, Icém, Ipiguá, Jaci, José Bonifácio, Macaubal, Mendonça, Mirassol, Mirassolândia, Monte Aprazível, Neves Paulista, Nipoã, Nova Aliança, Nova Granada, Onda Verde, Orindiúva, Palestina, Paulo de Faria, Poloni, Potirendaba, Riolândia, Sebastianópolis do Sul, São José do Rio Preto, Tanabi, Ubarana, Uchoa, União Paulista;Fórum São José do Rio Preto  [desativado], Fórum São José do Rio Preto I - (Central), Fórum São José do Rio Preto II - (Cível, Fazenda e DARAJ 8), Fórum São José do Rio Preto III - (Família, JEC e Infância), Fórum São José do Rio Preto IV - (Clínica Psicossocial), Fórum São José do Rio Preto [destivado];7;1ª Vara Criminal, 2ª Vara Criminal, 3ª Vara Criminal, 4ª Vara Criminal, 5ª Vara Criminal, Vara de Execuções Criminais, Vara do DEECRIM;1ª Vara Criminal, 2ª Vara Criminal, 3ª Vara Criminal, 4ª Vara Criminal, 5ª Vara Criminal, Vara de Execuções Criminais, Vara do DEECRIM
3549904;São José dos Campos;697054;3549904;São José dos Campos;25;Entrância Final;Avenida Salmão , 678 - Parque Residencial Aquarius, 12246-260;-23.090562858107624;-45.92853292431341;46;46ª São José dos Campos;9;9ª São José dos Campos;701192;2;Monteiro Lobato, São José dos Campos;7;Jacareí, Monteiro Lobato, Natividade da Serra, Paraibuna, Salesópolis, Santa Branca, São José dos Campos;Fórum São José dos Campos, Fórum São José dos Campos I (Principal), Fórum São José dos Campos II - (CEJUSC e Execuções Fiscais), Fórum São José dos Campos III (Psicossocial) (Inativado), Fórum São José dos Campos IV (Anexo Unip), Fórum São José dos Campos IV (Univap), Prédio Principal;25;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 1ª Vara da Fazenda Pública, 1ª Vara do Juizado Especial Cível, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 2ª Vara da Fazenda Pública, 2ª Vara do Juizado Especial Cível, 3ª Vara Criminal, 3ª Vara Cível, 3ª Vara da Família e das Sucessões, 4ª Vara Criminal, 4ª Vara Cível, 5ª Vara Criminal, 5ª Vara Cível, 6ª Vara Cível, 7ª Vara Cível, 8ª Vara Cível, Ofício do Juizado Especial Cível, Vara da Infância e da Juventude, Vara de Violência Doméstica e Familiar contra a Mulher, Vara do Juizado Especial Criminal, Vara do Júri e Execuções Criminais;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 1ª Vara da Fazenda Pública, 1ª Vara do Juizado Especial Cível, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 2ª Vara da Fazenda Pública, 2ª Vara do Juizado Especial Cível, 3ª Vara Criminal, 3ª Vara Cível, 3ª Vara da Família e das Sucessões, 4ª Vara Criminal, 4ª Vara Cível, 5ª Vara Criminal, 5ª Vara Cível, 6ª Vara Cível, 7ª Vara Cível, 8ª Vara Cível, Ofício do Juizado Especial Cível, Vara da Infância e da Juventude, Vara de Violência Doméstica e Familiar contra a Mulher, Vara do Juizado Especial Criminal, Vara do Júri e Execuções Criminais
3549953;São Lourenço da Serra;16067;3522208;Itapecerica da Serra;5;Entrância Final;Rua Major Matheus Rotger Domingues , 155 - Centro, 06850-850;-23.7371989373332;-46.85880519659345;52;52ª Itapecerica da Serra;1;1ª Grande São Paulo;201993;3;Itapecerica da Serra, Juquitiba, São Lourenço da Serra;9;Cotia, Embu das Artes, Embu-Guaçu, Itapecerica da Serra, Itapevi, Juquitiba, São Lourenço da Serra, Taboão da Serra, Vargem Grande Paulista;;0;;1ª Vara Judicial, 2ª Vara Judicial, 3ª Vara Judicial, 4ª Vara, Juizado Especial Cível
3550001;São Luiz do Paraitinga;10337;3550001;São Luiz do Paraitinga;2;Entrância Inicial;Via de Acesso Vereador José Adolfo Pinto de Souza , s/n - Várzea dos Passarinhos, 12140-000;-23.24010373087899;-45.253825305919165;47;47ª Taubaté;9;9ª São José dos Campos;15420;2;Lagoinha, São Luiz do Paraitinga;11;Campos do Jordão, Caçapava, Jambeiro, Lagoinha, Pindamonhangaba, Redenção da Serra, Santo Antônio do Pinhal, São Bento do Sapucaí, São Luiz do Paraitinga, Taubaté, Tremembé;Promotor Francisco Esmeraldo de Melo;2;Juizado Especial Cível e Criminal, Vara Judicial;Juizado Especial Cível e Criminal, Vara Judicial
3550100;São Manuel;37289;3550100;São Manuel;1;Entrância Inicial;Rua Ettore Targa , s/nº - Centro, 18652330;-22.682250849603978;-48.54043524992775;23;23ª Botucatu;3;3ª Bauru;52545;3;Areiópolis, Pratânia, São Manuel;9;Anhembi, Areiópolis, Botucatu, Conchas, Itatinga, Pardinho, Pereiras, Pratânia, São Manuel;"Fórum Desembargador ""Julio César de Faria"", Fórum São Manuel II, Fórum São Manuel II (Arquivo), Fórum São Manuel III (CEJUSC), Fórum São Manuel IV (Anexo do JEC - UAAJ - AREIÓPOLIS)";1;1º Vara Judicial;1º Vara Judicial
3550209;São Miguel Arcanjo;32039;3550209;São Miguel Arcanjo;2;Entrância Inicial;Rua Bento França , 332 - Centro, 18230-000;-23.91394812442293;-47.99335012774945;22;22ª Itapetininga;10;10ª Sorocaba;32039;1;São Miguel Arcanjo;17;Alambari, Angatuba, Bofete, Campina do Monte Alegre, Capela do Alto, Capão Bonito, Cesário Lange, Guapiara, Guareí, Itapetininga, Porangaba, Quadra, Ribeirão Grande, Sarapuí, São Miguel Arcanjo, Tatuí, Torre de Pedra;"Fórum ""Desembargador Luiz Gonzaga de Campos Gouvêa"", Fórum II - São Miguel Arcanjo (JEC/JECrim)";2;Juizado Especial Cível e Criminal, Vara Judicial;Juizado Especial Cível e Criminal, Vara Judicial
